"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours"
"TRX00000256",2023-01-22,"CLI00155","PROD0033","VEND016",2,335.77,671.54,"CB","Livré",4
"TRX00000257",2023-01-22,"CLI00240","PROD0026","VEND003",3,485.58,1456.74,"CB","Livré",1
"TRX00000258",2023-01-22,"CLI00187","PROD0018","VEND015",1,137.42,137.42,"CB","Livré",7
"TRX00000259",2023-01-22,"CLI00445","PROD0065","VEND001",3,344.43,1033.29,"CB","Livré",6
"TRX00000260",2023-01-22,"CLI00011","PROD0013","VEND009",4,368.5,1474,"PayPal","Livré",5
"TRX00000261",2023-01-22,"CLI00389","PROD0006","VEND004",1,121.25,121.25,"Virement","Livré",5
"TRX00000262",2023-01-22,"CLI00245","PROD0091","VEND007",1,113.18,113.18,"CB","Livré",5
"TRX00000263",2023-01-22,"CLI00330","PROD0022","VEND006",2,583.43,1166.86,"CB","Livré",6
"TRX00000264",2023-01-23,"CLI00492","PROD0025","VEND007",2,65.18,130.36,"PayPal","Livré",3
"TRX00000265",2023-01-23,"CLI00436","PROD0001","VEND018",2,62.66,125.32,"CB","Livré",4
"TRX00000266",2023-01-23,"CLI00167","PROD0087","VEND012",1,1425.23,1425.23,"CB","Livré",4
"TRX00000267",2023-01-23,"CLI00053","PROD0018","VEND014",1,188.32,188.32,"CB","Livré",2
"TRX00000268",2023-01-23,"CLI00235","PROD0092","VEND004",1,385.8,385.8,"CB","Livré",3
"TRX00000269",2023-01-23,"CLI00226","PROD0056","VEND003",1,48.66,48.66,"CB","Livré",4
"TRX00000270",2023-01-23,"CLI00386","PROD0070","VEND007",1,899.45,899.45,"PayPal","Livré",5
"TRX00000271",2023-01-23,"CLI00237","PROD0025","VEND008",1,99.2,99.2,"PayPal","Livré",6
"TRX00000272",2023-01-23,"CLI00435","PROD0065","VEND011",1,577.72,577.72,"PayPal","Livré",7
"TRX00000273",2023-01-23,"CLI00322","PROD0081","VEND008",3,127.03,381.09,"CB","Livré",1
"TRX00000274",2023-01-23,"CLI00463","PROD0044","VEND011",3,328.76,986.28,"CB","Livré",1
"TRX00000275",2023-01-23,"CLI00338","PROD0016","VEND019",4,1682.09,6728.36,"PayPal","Livré",5
"TRX00000276",2023-01-23,"CLI00374","PROD0100","VEND016",2,1376.9,2753.8,"CB","Livré",7
"TRX00000277",2023-01-23,"CLI00396","PROD0033","VEND005",1,251.4,251.4,"CB","Livré",4
"TRX00000278",2023-01-23,"CLI00051","PROD0031","VEND001",1,1495.91,1495.91,"PayPal","Livré",3
"TRX00000279",2023-01-24,"CLI00233","PROD0036","VEND010",1,457.19,457.19,"CB","Livré",6
"TRX00000280",2023-01-24,"CLI00408","PROD0058","VEND009",1,884.64,884.64,"PayPal","Livré",3
"TRX00000281",2023-01-24,"CLI00149","PROD0065","VEND005",2,549.31,1098.62,"Virement","Livré",4
"TRX00000282",2023-01-24,"CLI00139","PROD0066","VEND013",2,1568.08,3136.16,"CB","Livré",5
"TRX00000283",2023-01-24,"CLI00269","PROD0010","VEND005",3,359.82,1079.46,"CB","Livré",2
"TRX00000284",2023-01-24,"CLI00407","PROD0040","VEND003",2,96.65,193.3,"Virement","Livré",4
"TRX00000285",2023-01-24,"CLI00455","PROD0068","VEND007",1,730.7,730.7,"PayPal","Livré",5
"TRX00000286",2023-01-24,"CLI00484","PROD0067","VEND010",2,285.1,570.2,"CB","Livré",3
"TRX00000287",2023-01-24,"CLI00258","PROD0030","VEND004",1,94.12,94.12,"CB","Livré",7
"TRX00000288",2023-01-24,"CLI00268","PROD0019","VEND006",2,1123.32,2246.64,"PayPal","Livré",2
"TRX00000289",2023-01-24,"CLI00293","PROD0089","VEND009",4,1366.85,5467.4,"PayPal","Livré",9
"TRX00000290",2023-01-24,"CLI00004","PROD0031","VEND002",1,1155.07,1155.07,"PayPal","Livré",5
"TRX00000291",2023-01-24,"CLI00342","PROD0040","VEND001",3,126.55,379.65,"Virement","Livré",1
"TRX00000292",2023-01-24,"CLI00307","PROD0013","VEND004",1,342.38,342.38,"CB","En cours",NA
"TRX00000293",2023-01-25,"CLI00449","PROD0025","VEND010",1,83.51,83.51,"CB","Livré",6
"TRX00000294",2023-01-25,"CLI00198","PROD0096","VEND014",2,108.72,217.44,"PayPal","Livré",4
"TRX00000295",2023-01-25,"CLI00435","PROD0061","VEND004",1,229.11,229.11,"Virement","Livré",6
"TRX00000296",2023-01-25,"CLI00311","PROD0037","VEND008",4,204.79,819.16,"CB","Livré",4
"TRX00000297",2023-01-25,"CLI00182","PROD0085","VEND013",1,80.65,80.65,"PayPal","Livré",6
"TRX00000298",2023-01-25,"CLI00390","PROD0033","VEND014",1,193.7,193.7,"CB","Livré",4
"TRX00000299",2023-01-25,"CLI00044","PROD0010","VEND004",1,450.91,450.91,"CB","Livré",4
"TRX00000300",2023-01-25,"CLI00433","PROD0042","VEND001",1,1320.82,1320.82,"PayPal","Livré",4
"TRX00000301",2023-01-25,"CLI00107","PROD0024","VEND004",1,1335.65,1335.65,"CB","Livré",4
"TRX00000302",2023-01-25,"CLI00411","PROD0067","VEND019",1,440.05,440.05,"CB","Livré",5
"TRX00000303",2023-01-25,"CLI00421","PROD0091","VEND016",2,113.15,226.3,"CB","Livré",5
"TRX00000304",2023-01-26,"CLI00312","PROD0081","VEND016",1,193,193,"CB","Livré",2
"TRX00000305",2023-01-26,"CLI00339","PROD0043","VEND001",2,735.24,1470.48,"CB","Livré",3
"TRX00000306",2023-01-26,"CLI00225","PROD0004","VEND017",1,1546.08,1546.08,"Virement","Annulé",0
"TRX00000307",2023-01-26,"CLI00192","PROD0034","VEND015",1,590.44,590.44,"PayPal","En cours",NA
"TRX00000308",2023-01-26,"CLI00252","PROD0087","VEND004",1,1919.9,1919.9,"PayPal","Livré",3
"TRX00000309",2023-01-26,"CLI00205","PROD0015","VEND020",2,79.39,158.78,"CB","Livré",4
"TRX00000310",2023-01-26,"CLI00048","PROD0071","VEND013",1,511.28,511.28,"CB","Livré",7
"TRX00000311",2023-01-26,"CLI00005","PROD0005","VEND005",1,1644.37,1644.37,"CB","Livré",5
"TRX00000312",2023-01-26,"CLI00261","PROD0046","VEND010",1,174.41,174.41,"CB","Livré",8
"TRX00000313",2023-01-26,"CLI00098","PROD0080","VEND017",2,142.17,284.34,"PayPal","Livré",4
"TRX00000314",2023-01-26,"CLI00455","PROD0032","VEND002",1,1970.8,1970.8,"CB","Livré",4
"TRX00000315",2023-01-27,"CLI00111","PROD0056","VEND015",1,40.72,40.72,"CB","Livré",4
"TRX00000316",2023-01-27,"CLI00074","PROD0054","VEND007",4,58.6,234.4,"CB","Livré",5
"TRX00000317",2023-01-27,"CLI00115","PROD0043","VEND017",1,813.32,813.32,"PayPal","Livré",9
"TRX00000318",2023-01-27,"CLI00352","PROD0070","VEND001",1,860.39,860.39,"CB","Livré",6
"TRX00000319",2023-01-27,"CLI00487","PROD0031","VEND017",2,925.75,1851.5,"PayPal","Livré",4
"TRX00000320",2023-01-27,"CLI00061","PROD0013","VEND003",1,344.29,344.29,"PayPal","Livré",2
"TRX00000321",2023-01-27,"CLI00149","PROD0085","VEND014",1,149.57,149.57,"PayPal","Livré",4
"TRX00000322",2023-01-27,"CLI00148","PROD0078","VEND010",3,305.69,917.07,"CB","Livré",7
"TRX00000323",2023-01-27,"CLI00198","PROD0012","VEND006",1,1624.8,1624.8,"CB","Livré",4
"TRX00000324",2023-01-27,"CLI00483","PROD0003","VEND007",1,1204.32,1204.32,"Virement","En cours",NA
"TRX00000325",2023-01-28,"CLI00153","PROD0029","VEND003",1,194.28,194.28,"PayPal","Livré",7
"TRX00000326",2023-01-28,"CLI00450","PROD0044","VEND006",1,567.42,567.42,"CB","Livré",3
"TRX00000327",2023-01-28,"CLI00131","PROD0080","VEND018",1,145.9,145.9,"CB","Livré",6
"TRX00000328",2023-01-28,"CLI00009","PROD0045","VEND004",2,121.2,242.4,"CB","Livré",5
"TRX00000329",2023-01-28,"CLI00294","PROD0045","VEND006",3,157.06,471.18,"Virement","Livré",5
"TRX00000330",2023-01-28,"CLI00229","PROD0085","VEND012",3,127.41,382.23,"CB","Livré",5
"TRX00000331",2023-01-28,"CLI00229","PROD0032","VEND014",1,1976.29,1976.29,"CB","Livré",5
"TRX00000332",2023-01-28,"CLI00168","PROD0036","VEND020",1,537.08,537.08,"CB","Livré",6
"TRX00000333",2023-01-28,"CLI00047","PROD0081","VEND003",1,123.83,123.83,"CB","Livré",5
"TRX00000334",2023-01-28,"CLI00489","PROD0077","VEND010",1,276.01,276.01,"CB","Livré",4
"TRX00000335",2023-01-28,"CLI00261","PROD0048","VEND011",1,520.93,520.93,"PayPal","Livré",6
"TRX00000336",2023-01-28,"CLI00492","PROD0052","VEND011",1,738.95,738.95,"Virement","Livré",7
"TRX00000337",2023-01-28,"CLI00263","PROD0087","VEND005",1,1688.79,1688.79,"Virement","Livré",6
"TRX00000338",2023-01-28,"CLI00183","PROD0038","VEND014",1,137.5,137.5,"CB","Livré",3
"TRX00000339",2023-01-28,"CLI00040","PROD0071","VEND008",1,442.84,442.84,"CB","Livré",3
"TRX00000340",2023-01-29,"CLI00063","PROD0091","VEND008",1,90.92,90.92,"CB","Livré",7
"TRX00000341",2023-01-29,"CLI00209","PROD0065","VEND008",2,451.27,902.54,"CB","Livré",7
"TRX00000342",2023-01-29,"CLI00350","PROD0012","VEND020",3,1485.49,4456.47,"PayPal","Livré",6
"TRX00000343",2023-01-29,"CLI00051","PROD0020","VEND008",1,1208.42,1208.42,"CB","Livré",5
"TRX00000344",2023-01-29,"CLI00270","PROD0055","VEND011",3,153.62,460.86,"PayPal","Livré",5
"TRX00000345",2023-01-29,"CLI00311","PROD0092","VEND005",1,252.68,252.68,"CB","Livré",4
"TRX00000346",2023-01-29,"CLI00290","PROD0038","VEND009",1,121.35,121.35,"CB","Livré",8
"TRX00000347",2023-01-29,"CLI00250","PROD0095","VEND019",1,791.05,791.05,"CB","Livré",5
"TRX00000348",2023-01-29,"CLI00382","PROD0079","VEND018",4,984.96,3939.84,"CB","Livré",3
"TRX00000349",2023-01-29,"CLI00478","PROD0026","VEND010",4,374.31,1497.24,"Virement","Livré",6
"TRX00000350",2023-01-29,"CLI00064","PROD0087","VEND003",3,1282.53,3847.59,"CB","Livré",6
"TRX00000351",2023-01-29,"CLI00274","PROD0050","VEND013",1,1253.35,1253.35,"PayPal","Livré",4
"TRX00000352",2023-01-29,"CLI00231","PROD0034","VEND013",3,487.96,1463.88,"CB","Livré",4
"TRX00000353",2023-01-30,"CLI00496","PROD0020","VEND019",4,771.92,3087.68,"CB","Livré",3
"TRX00000354",2023-01-30,"CLI00028","PROD0051","VEND012",1,32.67,32.67,"CB","Livré",3
"TRX00000355",2023-01-30,"CLI00177","PROD0031","VEND005",1,1601.19,1601.19,"CB","Livré",6
"TRX00000356",2023-01-30,"CLI00484","PROD0049","VEND008",4,57.24,228.96,"PayPal","Livré",5
"TRX00000357",2023-01-30,"CLI00440","PROD0037","VEND012",1,166.1,166.1,"PayPal","Livré",5
"TRX00000358",2023-01-30,"CLI00066","PROD0084","VEND005",2,331.89,663.78,"CB","Livré",5
"TRX00000359",2023-01-30,"CLI00480","PROD0053","VEND015",3,423.4,1270.2,"PayPal","Livré",9
"TRX00000360",2023-01-30,"CLI00102","PROD0093","VEND017",1,1142.81,1142.81,"CB","Livré",3
"TRX00000361",2023-01-30,"CLI00498","PROD0054","VEND004",1,72.43,72.43,"CB","Livré",4
"TRX00000362",2023-01-30,"CLI00292","PROD0074","VEND006",1,172.35,172.35,"CB","Livré",8
"TRX00000363",2023-01-31,"CLI00257","PROD0077","VEND020",4,370.24,1480.96,"Virement","Livré",4
"TRX00000364",2023-01-31,"CLI00490","PROD0091","VEND004",1,100.77,100.77,"CB","Livré",4
"TRX00000365",2023-01-31,"CLI00196","PROD0075","VEND014",3,1908.43,5725.29,"CB","Livré",5
"TRX00000366",2023-01-31,"CLI00136","PROD0064","VEND012",5,93.26,466.3,"PayPal","Livré",4
"TRX00000367",2023-01-31,"CLI00436","PROD0011","VEND005",4,1512.89,6051.56,"CB","Livré",5
"TRX00000368",2023-01-31,"CLI00460","PROD0008","VEND018",1,1260.64,1260.64,"CB","Livré",4
"TRX00000369",2023-01-31,"CLI00078","PROD0080","VEND011",2,118.81,237.62,"CB","Livré",1
"TRX00000370",2023-01-31,"CLI00172","PROD0098","VEND003",3,149.2,447.6,"Virement","Livré",2
"TRX00000371",2023-01-31,"CLI00171","PROD0046","VEND013",3,146.54,439.62,"CB","Livré",3
"TRX00000372",2023-01-31,"CLI00496","PROD0075","VEND006",1,1686.23,1686.23,"PayPal","Livré",6
"TRX00000373",2023-01-31,"CLI00377","PROD0058","VEND007",1,508.88,508.88,"PayPal","Livré",3
"TRX00000374",2023-02-01,"CLI00122","PROD0014","VEND013",5,168.36,841.8,"CB","Livré",5
"TRX00000375",2023-02-01,"CLI00196","PROD0017","VEND009",1,122.51,122.51,"CB","Livré",6
"TRX00000376",2023-02-01,"CLI00446","PROD0052","VEND008",2,828.58,1657.16,"CB","Livré",6
"TRX00000377",2023-02-01,"CLI00389","PROD0046","VEND005",2,100.47,200.94,"CB","Livré",4
"TRX00000378",2023-02-01,"CLI00434","PROD0091","VEND013",3,91.56,274.68,"PayPal","Livré",2
"TRX00000379",2023-02-01,"CLI00026","PROD0047","VEND002",2,52.43,104.86,"PayPal","Livré",2
"TRX00000380",2023-02-01,"CLI00116","PROD0006","VEND015",3,147.63,442.89,"PayPal","Livré",3
"TRX00000381",2023-02-01,"CLI00226","PROD0025","VEND018",2,67.15,134.3,"PayPal","Livré",6
"TRX00000382",2023-02-01,"CLI00141","PROD0055","VEND012",1,147.95,147.95,"CB","Livré",6
"TRX00000383",2023-02-01,"CLI00358","PROD0045","VEND010",2,138.71,277.42,"Virement","Livré",4
"TRX00000384",2023-02-01,"CLI00276","PROD0097","VEND011",1,625.31,625.31,"Virement","Livré",5
"TRX00000385",2023-02-01,"CLI00303","PROD0008","VEND013",1,868.58,868.58,"CB","Livré",3
"TRX00000386",2023-02-01,"CLI00347","PROD0001","VEND008",2,49.57,99.14,"PayPal","Livré",4
"TRX00000387",2023-02-01,"CLI00005","PROD0096","VEND011",1,93.77,93.77,"PayPal","Livré",4
"TRX00000388",2023-02-01,"CLI00066","PROD0086","VEND019",1,783.16,783.16,"CB","Livré",2
"TRX00000389",2023-02-01,"CLI00187","PROD0070","VEND013",1,1021.57,1021.57,"CB","Livré",5
"TRX00000390",2023-02-01,"CLI00310","PROD0077","VEND013",1,321.48,321.48,"Virement","Livré",2
"TRX00000391",2023-02-01,"CLI00189","PROD0045","VEND009",1,124.5,124.5,"CB","Livré",3
"TRX00000392",2023-02-01,"CLI00185","PROD0076","VEND015",1,111.38,111.38,"PayPal","Livré",4
"TRX00000393",2023-02-01,"CLI00182","PROD0005","VEND014",1,1128.71,1128.71,"PayPal","Livré",3
"TRX00000394",2023-02-01,"CLI00450","PROD0072","VEND009",1,228.73,228.73,"PayPal","Annulé",0
"TRX00000395",2023-02-01,"CLI00430","PROD0023","VEND003",1,452.27,452.27,"CB","Livré",5
"TRX00000396",2023-02-01,"CLI00229","PROD0049","VEND016",2,53.84,107.68,"CB","Livré",1
"TRX00000397",2023-02-01,"CLI00188","PROD0081","VEND004",5,175.46,877.3,"CB","Livré",7
"TRX00000398",2023-02-01,"CLI00406","PROD0091","VEND009",2,101.65,203.3,"CB","Livré",2
"TRX00000399",2023-02-02,"CLI00452","PROD0008","VEND012",2,1349.18,2698.36,"CB","Livré",6
"TRX00000400",2023-02-02,"CLI00094","PROD0046","VEND016",3,151.11,453.33,"PayPal","Livré",3
"TRX00000401",2023-02-02,"CLI00035","PROD0009","VEND009",1,597.44,597.44,"PayPal","Livré",3
"TRX00000402",2023-02-02,"CLI00274","PROD0089","VEND002",1,1409.96,1409.96,"CB","En cours",NA
"TRX00000403",2023-02-02,"CLI00146","PROD0098","VEND007",3,157.83,473.49,"CB","Livré",7
"TRX00000404",2023-02-02,"CLI00335","PROD0068","VEND008",1,735.08,735.08,"PayPal","Livré",6
"TRX00000405",2023-02-02,"CLI00483","PROD0021","VEND007",1,1011.16,1011.16,"CB","Livré",2
"TRX00000406",2023-02-02,"CLI00127","PROD0082","VEND007",1,551.67,551.67,"CB","Livré",7
"TRX00000407",2023-02-02,"CLI00430","PROD0019","VEND005",1,789.55,789.55,"CB","Livré",5
"TRX00000408",2023-02-02,"CLI00152","PROD0049","VEND011",4,63.45,253.8,"PayPal","Livré",5
"TRX00000409",2023-02-02,"CLI00122","PROD0062","VEND015",1,128.05,128.05,"PayPal","Livré",3
"TRX00000410",2023-02-02,"CLI00061","PROD0077","VEND014",3,419.96,1259.88,"CB","Livré",3
"TRX00000411",2023-02-03,"CLI00444","PROD0019","VEND010",2,990.66,1981.32,"CB","Livré",4
"TRX00000412",2023-02-03,"CLI00351","PROD0023","VEND011",2,432.03,864.06,"PayPal","Livré",7
"TRX00000413",2023-02-03,"CLI00323","PROD0087","VEND012",1,1043.13,1043.13,"CB","Livré",4
"TRX00000414",2023-02-03,"CLI00256","PROD0023","VEND012",2,409.36,818.72,"CB","Livré",6
"TRX00000415",2023-02-03,"CLI00255","PROD0070","VEND019",3,1355.27,4065.81,"CB","En cours",NA
"TRX00000416",2023-02-03,"CLI00024","PROD0038","VEND019",2,140.31,280.62,"PayPal","Livré",2
"TRX00000417",2023-02-03,"CLI00285","PROD0083","VEND008",4,1016.55,4066.2,"CB","Livré",6
"TRX00000418",2023-02-03,"CLI00297","PROD0067","VEND001",2,317.18,634.36,"CB","Livré",3
"TRX00000419",2023-02-03,"CLI00408","PROD0079","VEND016",2,1181.01,2362.02,"CB","Livré",4
"TRX00000420",2023-02-03,"CLI00441","PROD0073","VEND017",2,489.04,978.08,"PayPal","Livré",3
"TRX00000421",2023-02-03,"CLI00163","PROD0082","VEND012",2,509.67,1019.34,"CB","Livré",4
"TRX00000422",2023-02-03,"CLI00328","PROD0041","VEND014",2,45.88,91.76,"PayPal","Livré",4
"TRX00000423",2023-02-03,"CLI00184","PROD0072","VEND003",1,186.87,186.87,"PayPal","Livré",6
"TRX00000424",2023-02-04,"CLI00347","PROD0036","VEND015",5,356.6,1783,"PayPal","Livré",4
"TRX00000425",2023-02-04,"CLI00090","PROD0086","VEND014",1,973.42,973.42,"PayPal","Livré",6
"TRX00000426",2023-02-04,"CLI00500","PROD0050","VEND020",2,1378.85,2757.7,"Virement","Livré",4
"TRX00000427",2023-02-04,"CLI00136","PROD0051","VEND020",3,25.74,77.22,"CB","Livré",3
"TRX00000428",2023-02-04,"CLI00461","PROD0042","VEND009",1,1224.82,1224.82,"CB","Livré",3
"TRX00000429",2023-02-04,"CLI00149","PROD0095","VEND003",4,844.38,3377.52,"CB","Livré",8
"TRX00000430",2023-02-04,"CLI00298","PROD0050","VEND019",4,759.89,3039.56,"CB","Livré",5
"TRX00000431",2023-02-04,"CLI00452","PROD0040","VEND016",1,126.02,126.02,"CB","Livré",5
"TRX00000432",2023-02-04,"CLI00424","PROD0083","VEND017",1,1191.01,1191.01,"CB","Livré",3
"TRX00000433",2023-02-04,"CLI00003","PROD0063","VEND016",1,521.25,521.25,"CB","Livré",5
"TRX00000434",2023-02-04,"CLI00041","PROD0002","VEND006",1,128.11,128.11,"PayPal","Livré",6
"TRX00000435",2023-02-04,"CLI00460","PROD0083","VEND003",4,1600.78,6403.12,"CB","Livré",4
"TRX00000436",2023-02-04,"CLI00152","PROD0035","VEND010",1,43.08,43.08,"CB","Livré",3
"TRX00000437",2023-02-04,"CLI00091","PROD0071","VEND016",3,819.3,2457.9,"CB","Livré",6
"TRX00000438",2023-02-04,"CLI00197","PROD0075","VEND014",2,1427.41,2854.82,"CB","Livré",5
"TRX00000439",2023-02-04,"CLI00226","PROD0044","VEND005",1,415.45,415.45,"CB","Livré",2
"TRX00000440",2023-02-05,"CLI00381","PROD0012","VEND011",1,1579.86,1579.86,"CB","Livré",5
"TRX00000441",2023-02-05,"CLI00024","PROD0044","VEND001",3,420.97,1262.91,"PayPal","Livré",6
"TRX00000442",2023-02-05,"CLI00426","PROD0057","VEND005",1,121.96,121.96,"PayPal","Livré",2
"TRX00000443",2023-02-05,"CLI00321","PROD0085","VEND012",1,77.18,77.18,"CB","Livré",4
"TRX00000444",2023-02-05,"CLI00367","PROD0018","VEND003",1,185.75,185.75,"CB","Livré",4
"TRX00000445",2023-02-05,"CLI00020","PROD0010","VEND019",2,520.17,1040.34,"CB","Livré",7
"TRX00000446",2023-02-05,"CLI00436","PROD0079","VEND007",2,1117.6,2235.2,"CB","Livré",4
"TRX00000447",2023-02-05,"CLI00018","PROD0020","VEND003",3,1172.68,3518.04,"PayPal","Livré",2
"TRX00000448",2023-02-05,"CLI00467","PROD0042","VEND009",2,1355.8,2711.6,"CB","Livré",3
"TRX00000449",2023-02-05,"CLI00221","PROD0085","VEND004",1,109.37,109.37,"CB","Livré",5
"TRX00000450",2023-02-06,"CLI00104","PROD0020","VEND015",1,939.37,939.37,"CB","Livré",4
"TRX00000451",2023-02-06,"CLI00124","PROD0055","VEND006",4,145.48,581.92,"PayPal","Livré",7
"TRX00000452",2023-02-06,"CLI00049","PROD0018","VEND017",1,230.38,230.38,"PayPal","Livré",4
"TRX00000453",2023-02-06,"CLI00397","PROD0063","VEND013",1,1042.53,1042.53,"CB","Livré",5
"TRX00000454",2023-02-06,"CLI00235","PROD0088","VEND014",1,714.14,714.14,"Virement","Livré",2
"TRX00000455",2023-02-06,"CLI00031","PROD0045","VEND017",1,137.77,137.77,"CB","Livré",4
"TRX00000456",2023-02-06,"CLI00167","PROD0052","VEND019",2,564.75,1129.5,"CB","Livré",4
"TRX00000457",2023-02-06,"CLI00317","PROD0038","VEND001",1,135.82,135.82,"PayPal","Livré",7
"TRX00000458",2023-02-06,"CLI00003","PROD0038","VEND015",1,99.67,99.67,"CB","Livré",5
"TRX00000459",2023-02-06,"CLI00074","PROD0094","VEND007",4,359.41,1437.64,"Virement","Livré",5
"TRX00000460",2023-02-06,"CLI00305","PROD0027","VEND007",1,1069.8,1069.8,"CB","Livré",4
"TRX00000461",2023-02-07,"CLI00255","PROD0006","VEND002",2,209.08,418.16,"CB","Livré",3
"TRX00000462",2023-02-07,"CLI00333","PROD0081","VEND010",1,205.7,205.7,"Virement","Livré",6
"TRX00000463",2023-02-07,"CLI00344","PROD0087","VEND013",1,1000.55,1000.55,"PayPal","Livré",3
"TRX00000464",2023-02-07,"CLI00047","PROD0070","VEND005",2,1131.22,2262.44,"PayPal","Livré",3
"TRX00000465",2023-02-07,"CLI00152","PROD0097","VEND001",2,765.09,1530.18,"PayPal","Livré",2
"TRX00000466",2023-02-07,"CLI00359","PROD0055","VEND011",2,155.68,311.36,"PayPal","Livré",5
"TRX00000467",2023-02-07,"CLI00111","PROD0093","VEND006",1,734.44,734.44,"CB","Livré",4
"TRX00000468",2023-02-07,"CLI00324","PROD0058","VEND004",4,772.37,3089.48,"CB","Livré",5
"TRX00000469",2023-02-07,"CLI00351","PROD0015","VEND016",1,115.75,115.75,"Virement","Livré",4
"TRX00000470",2023-02-07,"CLI00142","PROD0095","VEND009",1,896.09,896.09,"CB","Livré",4
"TRX00000471",2023-02-07,"CLI00273","PROD0088","VEND013",3,679.14,2037.42,"Virement","Livré",4
"TRX00000472",2023-02-08,"CLI00450","PROD0043","VEND012",2,875.93,1751.86,"CB","Livré",5
"TRX00000473",2023-02-08,"CLI00253","PROD0075","VEND004",5,1220.42,6102.1,"Virement","Livré",1
"TRX00000474",2023-02-08,"CLI00036","PROD0095","VEND011",1,587.1,587.1,"PayPal","Livré",4
"TRX00000475",2023-02-08,"CLI00455","PROD0059","VEND014",1,1763,1763,"CB","Livré",4
"TRX00000476",2023-02-08,"CLI00419","PROD0092","VEND003",3,392.42,1177.26,"CB","Livré",7
"TRX00000477",2023-02-08,"CLI00156","PROD0014","VEND009",1,131.08,131.08,"CB","Livré",4
"TRX00000478",2023-02-08,"CLI00334","PROD0088","VEND009",2,981.06,1962.12,"CB","Livré",7
"TRX00000479",2023-02-08,"CLI00088","PROD0057","VEND004",2,148.16,296.32,"CB","Livré",6
"TRX00000480",2023-02-08,"CLI00100","PROD0031","VEND009",3,944.58,2833.74,"CB","Livré",3
"TRX00000481",2023-02-08,"CLI00044","PROD0076","VEND019",1,61.66,61.66,"CB","Livré",4
"TRX00000482",2023-02-08,"CLI00176","PROD0066","VEND020",4,1115.51,4462.04,"CB","Livré",4
"TRX00000483",2023-02-08,"CLI00343","PROD0100","VEND019",2,745.55,1491.1,"PayPal","Livré",3
"TRX00000484",2023-02-08,"CLI00457","PROD0054","VEND001",2,72.49,144.98,"CB","Livré",4
"TRX00000485",2023-02-08,"CLI00195","PROD0029","VEND018",1,223.03,223.03,"CB","Livré",5
"TRX00000486",2023-02-08,"CLI00486","PROD0077","VEND005",2,541.53,1083.06,"PayPal","Livré",3
"TRX00000487",2023-02-08,"CLI00005","PROD0036","VEND016",1,527.69,527.69,"Virement","Livré",5
"TRX00000488",2023-02-08,"CLI00209","PROD0059","VEND011",1,1527.04,1527.04,"CB","Livré",8
"TRX00000489",2023-02-08,"CLI00422","PROD0001","VEND006",3,61.76,185.28,"CB","Livré",4
"TRX00000490",2023-02-09,"CLI00282","PROD0013","VEND005",1,270.15,270.15,"PayPal","Livré",3
"TRX00000491",2023-02-09,"CLI00371","PROD0084","VEND001",3,276.35,829.05,"CB","Livré",5
"TRX00000492",2023-02-09,"CLI00386","PROD0033","VEND001",1,162.46,162.46,"PayPal","Livré",2
"TRX00000493",2023-02-09,"CLI00189","PROD0015","VEND019",2,112.99,225.98,"CB","Livré",3
